https://raw.githubusercontent.com/aswin-asokan/FlutterFly/main/task5/assets/images/men/71WBVg0YE8L._SX569_.jpg,Van Heusen Men's Solid Polo T Regular Fit Shirt,Van Heusen,"The minimal detailing, flattering fit and fine cotton fabric ensure it will be a weekend favorite.",Shirt,599,"( ""https://raw.githubusercontent.com/aswin-asokan/FlutterFly/main/task5/assets/images/men/71WBVg0YE8L._SX569_.jpg""), ( ""https://raw.githubusercontent.com/aswin-asokan/FlutterFly/main/task5/assets/images/men/71ZG4Uqu5EL._SX569_.jpg""),"
https://raw.githubusercontent.com/aswin-asokan/FlutterFly/main/task5/assets/images/men/Screenshot%20from%202024-07-21%2013-55-23.png,Essential's Men's Short Sleeve,Essential's,"Step into timeless style with our Classic Fit Cotton Shirt, a wardrobe essential that blends comfort with elegance. Crafted from premium, breathable cotton, this shirt is designed to keep you cool and comfortable all day long.",Shirt,1200,"(""https://raw.githubusercontent.com/aswin-asokan/FlutterFly/main/task5/assets/images/men/Screenshot%20from%202024-07-21%2013-55-23.png""),(""https://raw.githubusercontent.com/aswin-asokan/FlutterFly/main/task5/assets/images/men/Screenshot%20from%202024-07-21%2013-55-31.png""),"
https://raw.githubusercontent.com/aswin-asokan/FlutterFly/main/task5/assets/images/men/71x4rLhMkML._SY741_.jpg,Lymio Men T-Shirt || T-Shirt for Men || Plain T Shirt || T-Shirt (Polo-18-21),Lymio,Men T-Shirt || T-Shirt for Men || Plain T Shirt || T-Shirt,Shirt,349,"""https://raw.githubusercontent.com/aswin-asokan/FlutterFly/main/task5/assets/images/men/71x4rLhMkML._SY741_.jpg""),(""https://raw.githubusercontent.com/aswin-asokan/FlutterFly/main/task5/assets/images/men/61BgTz16eTL._SY741_.jpg""),"
https://raw.githubusercontent.com/aswin-asokan/FlutterFly/main/task5/assets/images/men/710Wq4cILqL._SY741_.jpg,Lymio Track Pant for Men || Track Pants || Plain Track Pant (Track-06-08),Lymio,Track Pant for Men || Track Pants,Pants,419,"(""https://raw.githubusercontent.com/aswin-asokan/FlutterFly/main/task5/assets/images/men/710Wq4cILqL._SY741_.jpg""),(""https://raw.githubusercontent.com/aswin-asokan/FlutterFly/main/task5/assets/images/men/610IIi6wHuL._SY741_.jpg""),"
